Country,Region,Subregion,World.Bank,IMF,Year,Language,Type,Class,Drug,Listed,Any.NeuP,Central.NeuP,Peripheral.NeuP,DPN,PHN,HIV,TGN
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Mongolia,Asia,Eastern Asia,Lower middle,Developing,2009,Mongolian,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Anticonvulsant,Pregabalin,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Montenegro,Europe,Southern Europe,Upper middle,Developing,2011,Bosnian,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2011,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Other,Ibuprofen,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Morocco,Africa,North Africa,Lower middle,Developing,2010,French,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Other,Ibuprofen,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Myanmar,Asia,South-Eastern Asia,Low,Developing,2010,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Namibia,Africa,Southern Africa,Upper middle,Developing,2008,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Anticonvulsant,Pregabalin,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Nauru,Oceania,Micronesia,Undefined,Developing,2010,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Nepal,Asia,Southern Asia,Low,Developing,2009,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,NDRI,Bupropion,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Opioid,Methadone,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Opioid,Tramadol,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,TCA,Clomipramine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,TCA,Desipramine,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Topical,Capsaicin,No,No,No,No,No,No,No,No
Nicaragua,Americas,Central America,Lower middle,Developing,2011,Spanish,Other,Topical,Lidocaine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Nigeria,Africa,Western Africa,Lower middle,Developing,2010,English,TC,Topical,Lidocaine,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Niue,Oceania,Polynesia,Undefined,Developing,2006,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
